杭州,和达城2居室,下沙,高教园区西,户型： 2室1厅,85.9,清语,朝向： 南,￥5190,/月(季付),温斌,400 100 1111 - 161385,楼层： 3/33层,整,2018-06-14 08:34:13.961104,自如,http://hz.ziroom.com/z/vr/61284128.html,60206268,http://pic.ziroom.com/house_images/g2/M00/D9/95/v800x600_ChAFD1sEwP6AGvT5ABAKTNEFij4096.JPG,"小区周边生活气息很浓，和达城购物中心，物美，华润万家超市等，周边好多美食小吃，吃货的天堂有木有，怕胖？这都不是事，健康靠运动，完美身材只差一步，迈开腿，附近健身房走起；附近杭州电子科技大学 浙江      传媒学院 浙江理工大学，让你时刻回味校园生活；配套浙江省中医院下沙院区（东方医院）、邵逸夫分院（下沙医院）、新城医院；吃穿住行样样全，就差个要好好爱自己享受生活的你了哦^.^
",,,,
杭州,顺发美哉美城4居室-01卧,萧山,滨江区政府,户型： 4室1厅,16.4,风格4.0 拿铁,朝向： 南,￥2060,/月(季付),赵梅,400 100 1111 - 161272,楼层： 8/13层,合,2018-06-14 08:34:14.349762,自如,http://hz.ziroom.com/z/vr/61319561.html,60211765,http://pic.ziroom.com/house_images/g2/M00/0C/00/v800x600_ChAFfVsgjPmABXBkAAJ3az8wtrk644.jpg,从小区北门出，过马路有农行ATM取款机，旁边紧邻着为诚健康药店、理发店、巴比馒头等等，取钱买药吃饭都很便利；小区北门有一家华联超市，生活用品一应俱全；从小区西南门出乘坐710路公交车可以直达萧山宝龙广场，集办公，购物，餐饮，健身等于一体的综合商业中心，平时去吃个饭，购物都非常方便。小区内部有游泳池，平常周六日下班可以在小区内游泳健身，生活健康两不误！,,,,
杭州,雍荣华庭4居室-01卧,拱墅,申花,户型： 4室1厅,8.6,风格4.0 布丁,朝向： 南,￥2130,/月(季付),李雨欣,400 100 1111 - 161296,楼层： 18/27层,合,2018-06-14 08:34:14.629308,自如,http://hz.ziroom.com/z/vr/61175074.html,60189150,http://pic.ziroom.com/house_images/g2/M00/91/06/v800x600_ChAFD1rYPvSAVyigAARlTvLRXIg996.JPG,出小区西门100米就有途径于此的多条公交路线，37路,91路,91路区间,93路,227路等通向火车东站、天堂软件园、北部软件园、
杭州,景芳一区4居室-01卧,江干,火车东站,户型： 4室1厅,11.9,风格4.0 拿铁,朝向： 南,￥2130,/月(季付),俞杰皓,400 100 1111 - 161424,楼层： 4/7层,合,2018-06-14 08:34:15.002542,自如,http://hz.ziroom.com/z/vr/61318412.html,60211604,http://pic.ziroom.com/house_images/g2/M00/04/B5/v800x600_ChAFD1scoxyAXGhrAAJ_WzbqONo776.JPG,小区门有便利店，生活用品一应俱全，周边还有面馆，美食店，能满足日常生活所需。小区出门沿顺福路往南步行700米有天虹购物中心，新时代广场，凤起时代大厦，有电影院，KTV，大型超市，商场，能满足日常生活娱乐。,,,,
杭州,金地艺境4居室-05卧,余杭,乔司,户型： 4室1厅,12.5,风格4.0 木棉,朝向： 南,￥1490,/月(季付),吴勉勉,400 100 1111 - 161609,楼层： 2/11层,合,2018-06-14 08:34:15.336611,自如,http://hz.ziroom.com/z/vr/61322400.html,60212213,http://pic.ziroom.com/house_images/g2/M00/F2/FC/v800x600_ChAFfVsSwNuATF9PAALFWWqiFZg537.JPG,小区是一个新建时间不久的小区，位于翁梅地铁站旁边，但是周边街道有完善的商铺，大超市，菜市场，生活非常便利，基本都是步行就可以在旁边购买到生活日用品，而且物美价廉。小区附近有一个小型物美商业购物中心，集办公，购物，餐饮，健身等于一体的综合合商业中心。平时去吃个饭，购物都非常方便。,,,,
杭州,红苹果家园4居室-01卧,江干,九堡,户型： 4室1厅,13.5,风格4.0 拿铁,朝向： 南,￥1930,/月(季付),颜阳,400 100 1111 - 161303,楼层： 4/15层,合,2018-06-14 08:34:15.643612,自如,http://hz.ziroom.com/z/vr/61205037.html,60193854,http://pic.ziroom.com/house_images/g2/M00/A1/0A/v800x600_ChAFfVrh_wKAN8JwAAPbRZv2_n8394.JPG,从小区南门出，周边有水果店，小吃店，便利店，生活配套齐全，逛街购物非常便利。旁边紧挨着药店，取药买药都很方便。小区南门对面即是中国建设银行、农业银行，南门出往东步行可到世纪联华超市，生活用品，一应俱全。取钱逛超市买水果都很方便！,,,,
杭州,春天花园3居室-01卧,西湖,竞舟商圈,户型： 3室1厅,12.29,风格4.0 拿铁,朝向： 南,￥2230,/月(季付),邵悦,400 100 1111 - 161354,楼层： 5/6层,合,2018-06-14 08:34:16.119156,自如,http://hz.ziroom.com/z/vr/61251196.html,60201097,http://pic.ziroom.com/house_images/g2/M00/C1/E1/v800x600_ChAFD1r2s8yALJN8AAILGNZPNRo829.JPG,附近小吃林立，出门就是各种美食；附近银行建行，农行，工行，骆家庄农贸市场。步行可到蒋村卫生服务站医院；北面1就是印象城购物中心；东北向1.5千米就是城西银泰城,,,,
杭州,奥兰多小镇3居室-01卧,萧山,湘湖,户型： 3室1厅,23.1,风格4.0 拿铁,朝向： 南,￥2290,/月(季付),何婷婷,400 100 1111 - 161514,楼层： 3/6层,合,2018-06-14 08:34:16.437652,自如,http://hz.ziroom.com/z/vr/61319696.html,60211786,http://pic.ziroom.com/house_images/g2/M00/FD/40/v800x600_ChAFfVsYwDOAEX2AABSSRd2DL_g711.JPG,小区是比较成熟的小区，位于一号线湘湖地铁站旁边，西门出门即是地铁站。往北边步行就是湘湖地铁站综合体，同时也是集购物，餐饮，健身等于一体的综合商业中心。平时去吃个饭，购物都非常方便。,,,,
杭州,顺发堤香4居室-01卧,萧山,萧山区政府,户型： 4室1厅,11,风格4.0 拿铁,朝向： 南,￥2090,/月(季付),关东,400 100 1111 - 161380,楼层： 26/27层,合,2018-06-14 08:34:17.090288,自如,http://hz.ziroom.com/z/vr/61317349.html,60211435,http://pic.ziroom.com/house_images/g2/M00/09/1B/v800x600_ChAFfVseh_iAXVguABk8e1cq1ZA934.jpg,小区是成熟的小区，位于萧山CBD核心板块、区政府西北面，金城路以北，北临北塘河，东至金鸡路，西至城北中心小学，为萧山新区核心地段，城市行政中心，周边有萧山宝龙广场，加州阳光广场等集办公，购物，餐饮，健身等于一体的综合商业中心。平时去吃个饭，购物都非常方便。无论办公、购物、休闲、娱乐……闹中取静，高尚生活瞬间捷达。,,,,
杭州,亲亲家园一期4居室-01卧,余杭,万达,户型： 4室1厅,14.2,风格4.0 拿铁,朝向： 南,￥2330,/月(季付),胡星,400 100 1111 - 161352,楼层： 3/6层,合,2018-06-14 08:34:17.485377,自如,http://hz.ziroom.com/z/vr/61332634.html,60213920,http://pic.ziroom.com/house_images/g2/M00/04/26/v800x600_ChAFfVscVNCAfy3nAAzX28ab8kY517.JPG,小区内部配套完善，周围衣食住行店铺集中，楼盘底商均已入驻，超市，生鲜，小吃一应俱全，生活配套相对完善，小区东门出步行就是一条配套齐全的街道，菜市场，美食城也临街相望，小区距离西田城仅一条街之隔，电影院，高档品牌商铺，各色美食汇集，购物饮食娱乐都非常方便,,,,
杭州,阳光郡5居室-03卧,拱墅,三墩,户型： 5室1厅,11.3,风格4.0 米苏,朝向： 南,￥1890,/月(季付),胡星,400 100 1111 - 161352,楼层： 19/28层,合,2018-06-14 08:34:17.926218,自如,http://hz.ziroom.com/z/vr/61337693.html,60214751,http://pic.ziroom.com/house_images/g2/M00/0C/D9/v800x600_ChAFfVsg1VeANHqOAAsiIIcu7Ts590.JPG,小区内部配套完善，安静怡人，周围衣食住行店铺集中，楼盘底商均已入驻，超市，生鲜，小吃一应俱全，生活配套相对完善，小区北门口就是一条配套齐全的街道，菜市场，小区距离万达商业广场步行20分钟，电影院，高档品牌商铺，各色美食汇集，购物饮食娱乐都非常方便,,,,
杭州,顺发美哉美城5居室-01卧,萧山,滨江区政府,户型： 5室1厅,19.9,风格4.0 拿铁,朝向： 南,￥2090,/月(季付),杨佳麟,400 100 1111 - 161535,楼层： 1/13层,合,2018-06-14 08:34:18.402048,自如,http://hz.ziroom.com/z/vr/61319945.html,60211823,http://pic.ziroom.com/house_images/g2/M00/0B/45/v800x600_ChAFD1sfyXCABgGnAALmdJ7KVdM922.jpg,从小区北门出，过马路有农行ATM取款机，旁边紧邻着为诚健康药店、理发店、巴比馒头等等，取钱买药吃饭都很便利；小区北门有一家华联超市，生活用品一应俱全；从小区西南门出乘坐710路公交车可以直达萧山宝龙广场，集办公，购物，餐饮，健身等于一体的综合商业中心，平时去吃个饭，购物都非常方便。小区内部有游泳池，平常周六日下班可以在小区内游泳健身，生活健康两不误！,,,,
杭州,融信杭州公馆4居室-02卧,西湖,西湖,户型： 4室1厅,8.77,风格4.0 布丁,朝向： 南,￥1990,/月(季付),陈灏,400 100 1111 - 161440,楼层： 2/30层,合,2018-06-14 08:34:18.774775,自如,http://hz.ziroom.com/z/vr/61268936.html,60203852,http://pic.ziroom.com/house_images/g2/M00/D5/23/v800x600_ChAFD1sBm_GAYZIqAAQr64MlLHQ703.JPG,从小区南门向西步行5分钟，往南走3分钟到达文一路，向西步行5分钟到达物美超市、大象城商场，购物娱乐休闲一应俱全；南门往西步行8分钟就是健康大药房，水果店，餐饮店和便利店，生活便利；小区西门往西就是公园，小河环绕，吃完晚饭跑步慢走的好去处,,,,
杭州,金地艺境4居室-01卧,余杭,乔司,户型： 4室1厅,12,风格4.0 拿铁,朝向： 南,￥1690,/月(季付),吴勉勉,400 100 1111 - 161609,楼层： 8/11层,合,2018-06-14 08:34:19.326458,自如,http://hz.ziroom.com/z/vr/61315797.html,60211207,http://pic.ziroom.com/house_images/g2/M00/01/67/v800x600_ChAFfVsapByALgplAAMkvc0Dz4M445.JPG,小区是一个新建时间不久的小区，位于翁梅地铁站旁边，但是周边街道有完善的商铺，大超市，菜市场，生活非常便利，基本都是步行就可以在旁边购买到生活日用品，而且物美价廉。小区附近有一个小型物美商业购物中心，集办公，购物，餐饮，健身等于一体的综合合商业中心。平时去吃个饭，购物都非常方便。,,,,
杭州,铭雅苑东区4居室-02卧,余杭,万达,户型： 4室1厅,11.1,风格4.0 布丁,朝向： 南,￥1730,/月(季付),谢朋朋,400 100 1111 - 161371,楼层： 2/6层,合,2018-06-14 08:34:19.729307,自如,http://hz.ziroom.com/z/vr/61336079.html,60214482,http://pic.ziroom.com/house_images/g2/M00/01/C0/v800x600_ChAFD1sbPy2ASrofAA0V6X7paO8979.JPG,小区内部配套完善，周围超市，生鲜，小吃店铺集中，楼盘底商基本入驻，生活配套相对完善，小区北门出步行就是一条配套齐全的街道，菜市场，美食城也临街相望，小区距离西田城仅两条街之隔，电影院，高档品牌商铺，各色美食汇集，购物饮食娱乐都非常方便,,,,
杭州,广宇西城美墅4居室-02卧,西湖,申花,户型： 4室1厅,8.5,风格4.0 布丁,朝向： 南,￥1830,/月(季付),冉婷婷,400 100 1111 - 161437,楼层： 2/24层,合,2018-06-14 08:34:20.194348,自如,http://hz.ziroom.com/z/vr/60813818.html,60131109,http://pic.ziroom.com/house_images/g2/M00/EB/03/v800x600_ChAFfVsOXseAXWagAAbGGe_3g78963.JPG,从小区南门出，向西步行即可达到保塔实验学校申花路校区，以及西湖区申花路幼儿园，向东步行可到达新时代互联广场，购物休闲一站式服务，小区门口果蔬，超市，饭店一应俱全，可以满足基本生活所需，步行以内有中国民生，中国建设，中国工商，中国农业银行，取钱非常方便,,,,
杭州,众安朝阳8号4居室-05卧,萧山,萧山区政府,户型： 4室1厅,10,风格4.0 布丁,朝向： 南,￥1330,/月(季付),苏欢欢,400 100 1111 - 161484,楼层： 33/33层,合,2018-06-14 08:34:20.689354,自如,http://hz.ziroom.com/z/vr/61322811.html,60212280,http://pic.ziroom.com/house_images/g2/M00/0B/43/v800x600_ChAFD1sfyQGAZQvMAAWmHCunt3A817.JPG,小区是较新的小区，位于地铁二号线朝阳站站口往北300米，周边有完善的商铺，菜市场等，生活非常便利，基本可以步行再旁边购买生活日用品，且物美价廉。往北800米就是汇德隆购物广场，集办公，购物，餐饮，健身等于一体的综合商业中心。平时去吃个饭，购物都非常方便。,,,,
杭州,世茂江滨花园瑞景湾4居室-02卧,下沙,沿江南,户型： 4室1厅,10.6,风格4.0 布丁,朝向： 南,￥1560,/月(季付),郑国斌,400 100 1111 - 161334,楼层： 2/33层,合,2018-06-14 08:34:21.319732,自如,http://hz.ziroom.com/z/vr/61289534.html,60207084,http://pic.ziroom.com/house_images/g2/M00/EC/19/v800x600_ChAFD1sOuyiAPvo4ABIxm1LBd6o013.JPG,小区周边饭店、超市、商场非常齐全，小区南门步行3可到达海天农贸市场，周边配套设施有幼儿园：大拇指幼儿园、景园幼儿园中小学：杭四中、文海中学大学：浙江工商大学商场：海潮综合商场、家家利商场医院：浙江省中医院下沙院区邮局：下沙高教邮政所银行：中国农业银行ATM机其他：华元电影大世界小区内部配套：停车位,,,,
杭州,融信学院府4居室-01卧,拱墅,申花,户型： 4室1厅,12.6,风格4.0 拿铁,朝向： 南,￥2160,/月(季付),邹国跃,400 100 1111 - 161280,楼层： 2/18层,合,2018-06-14 08:34:21.728389,自如,http://hz.ziroom.com/z/vr/61323613.html,60212411,http://pic.ziroom.com/house_images/g2/M00/FE/E4/v800x600_ChAFD1sZS9eAUc8NAAUEaAAHNvw937.JPG,"商场：城西银泰 万达广场
医院：杭师大附属医院（三级甲等）、浙江医院分院、西湖区中西医结合医院、杭州市拱墅区中医院、和睦医院餐饮：外婆家、KFC、上岛咖啡；
学校：杭州蓝孔雀幼儿园，莫干山路小学",,,,
杭州,金色黎明一期4居室-05卧,江干,火车东站,户型： 4室1厅,14.3,风格4.0 布丁,朝向： 南,￥1930,/月(季付),霍超依,400 100 1111 - 161560,楼层： 6/16层,合,2018-06-14 08:34:22.145508,自如,http://hz.ziroom.com/z/vr/61276128.html,60205000,http://pic.ziroom.com/house_images/g2/M00/DD/B9/v800x600_ChAFD1sGw6KANNvEABILUiivHas308.JPG,"小区门口紧挨着就世纪联华超市，便利店，生活用品一应俱全，周边还有面馆，美食店，能满足日常生活所需。小区出门沿同协路往北步行有物美购物中心，杭州星影国际影城，上品折扣等购物娱乐设施
",,,,
杭州,融信杭州公馆4居室-02卧,西湖,西湖,户型： 4室1厅,8.8,风格4.0 布丁,朝向： 南,￥2090,/月(季付),彭斌,400 100 1111 - 161410,楼层： 4/30层,合,2018-06-14 08:34:22.654434,自如,http://hz.ziroom.com/z/vr/61250135.html,60200945,http://pic.ziroom.com/house_images/g2/M00/C6/B4/v800x600_ChAFD1r5XKmAd0BgAAKWPg0MQvg398.JPG,从小区南门向西步行5分钟，往南走3分钟到达文一路，向西步行5分钟到达物美超市、大象城商场，购物娱乐休闲一应俱全；南门往西步行8分钟就是健康大药房，水果店，餐饮店和便利店，生活便利；小区西门往西就是公园，小河环绕，吃完晚饭跑步慢走的好去处,,,,
杭州,景瑞申花壹号院4居室-01卧,拱墅,申花,户型： 4室1厅,12,风格4.0 拿铁,朝向： 南,￥2260,/月(季付),谭喜龙,400 100 1111 - 161268,楼层： 2/26层,合,2018-06-14 08:34:23.085176,自如,http://hz.ziroom.com/z/vr/60513239.html,60081229,http://pic.ziroom.com/house_images/g2/M00/00/7E/v800x600_ChAFfVsaWLuAWuvBAABOvXmDNG0214.jpg,小区内部绿化完善，前有申花公园，后有大片植被群隔街相望，空气清新，景色宜人。从小区南门步行5分钟就是一条配套齐全的街道，美食，菜市场临街相望，各色美食汇集。临近大关小学，周边居家气息浓厚，分外宜居。骑行8分钟即可到城西银泰，购物餐饮一站俱全。,,,,
杭州,米市巷3居室-01卧,拱墅,湖墅,户型： 3室1厅,13.5,风格4.0 拿铁,朝向： 南,￥2190,/月(季付),马彦沣,400 100 1111 - 161494,楼层： 6/7层,合,2018-06-14 08:34:23.507117,自如,http://hz.ziroom.com/z/vr/61295735.html,60208045,http://pic.ziroom.com/house_images/g2/M00/ED/12/v800x600_ChAFD1sPoT6AKclCAAwaNCBvvTw996.JPG,小区是非常成熟的小区，毗邻运河，距离武林商圈很近，是学区房，出西门步行800米就到达文晖中学，步行592米到达朝晖中学，出南门步行656米有一个建设银行，100米有叶青兜农贸市场，朝南300米有世纪联华超市，周边配套成熟，周边就可以满足日常生活需求。集办公，购物，餐饮，健身等于一体的综合商业中心。平时去吃个饭，购物都非常方便。,,,,
杭州,融信杭州公馆4居室-02卧,西湖,西湖,户型： 4室1厅,8.77,风格4.0 布丁,朝向： 南,￥1990,/月(季付),彭斌,400 100 1111 - 161410,楼层： 22/22层,合,2018-06-14 08:34:23.925666,自如,http://hz.ziroom.com/z/vr/61309579.html,60210215,http://pic.ziroom.com/house_images/g2/M00/F5/93/v800x600_ChAFD1sUnKSAV5qsAARjLuhLShU284.JPG,从小区南门向西步行5分钟，往南走3分钟到达文一路，向西步行5分钟到达物美超市、大象城商场，购物娱乐休闲一应俱全；南门往西步行8分钟就是健康大药房，水果店，餐饮店和便利店，生活便利；小区西门往西就是公园，小河环绕，吃完晚饭跑步慢走的好去处,,,,
杭州,九龙仓珑玺4居室-05卧,拱墅,申花,户型： 4室1厅,17.6,风格4.0 木棉,朝向： 南,￥1860,/月(季付),钱天鹏,400 100 1111 - 161427,楼层： 23/24层,合,2018-06-14 08:34:24.359044,自如,http://hz.ziroom.com/z/vr/61260677.html,60202574,http://pic.ziroom.com/house_images/g2/M00/D0/52/v800x600_ChAFfVr-5hSAON4JAAM-sXlDFV4746.JPG,小区内部绿化完善，前有申花公园，后有大片植被群隔街相望，空气清新，景色宜人。从小区南门步行5分钟就是一条配套齐全的街道，美食，菜市场临街相望，各色美食汇集。临近大关小学，周边居家气息浓厚，分外宜居。骑行8分钟即可到城西银泰，购物餐饮一站俱全。,,,,
杭州,融信杭州公馆4居室-05卧,西湖,西湖,户型： 4室1厅,10.51,风格4.0 布丁,朝向： 南,￥2190,/月(季付),陈灏,400 100 1111 - 161440,楼层： 2/30层,合,2018-06-14 08:34:24.661111,自如,http://hz.ziroom.com/z/vr/61268938.html,60203852,http://pic.ziroom.com/house_images/g2/M00/D5/23/v800x600_ChAFD1sBm96AWZS9AAc3Kpe3syo684.JPG,从小区南门向西步行5分钟，往南走3分钟到达文一路，向西步行5分钟到达物美超市、大象城商场，购物娱乐休闲一应俱全；南门往西步行8分钟就是健康大药房，水果店，餐饮店和便利店，生活便利；小区西门往西就是公园，小河环绕，吃完晚饭跑步慢走的好去处,,,,
杭州,融信杭州公馆4居室-02卧,西湖,西湖,户型： 4室1厅,8.77,风格4.0 布丁,朝向： 南,￥1990,/月(季付),彭斌,400 100 1111 - 161410,楼层： 11/30层,合,2018-06-14 08:34:25.398338,自如,http://hz.ziroom.com/z/vr/61313078.html,60210790,http://pic.ziroom.com/house_images/g2/M00/F9/A0/v800x600_ChAFfVsWh4OAWPJhAAVp40nZhFc911.JPG,从小区南门向西步行5分钟，往南走3分钟到达文一路，向西步行5分钟到达物美超市、大象城商场，购物娱乐休闲一应俱全；南门往西步行8分钟就是健康大药房，水果店，餐饮店和便利店，生活便利；小区西门往西就是公园，小河环绕，吃完晚饭跑步慢走的好去处,,,,
杭州,融信蓝孔雀4居室-01卧,拱墅,汽车北站,户型： 4室1厅,13,风格4.0 拿铁,朝向： 南,￥2090,/月(季付),钱天鹏,400 100 1111 - 161427,楼层： 21/29层,合,2018-06-14 08:34:26.069025,自如,http://hz.ziroom.com/z/vr/61273519.html,60204583,http://pic.ziroom.com/house_images/g2/M00/0A/87/v800x600_ChAFfVsfh7OAVAfnAAdZWY94bUo105.JPG,出小区北门往东南方向步行一公里就是汽车北站义乌小商品市场，再往南可到达同人广场、城西银泰城，往北有万达广场，均是购物好去处。附近医院有杭师大附属医院（三级甲等）、浙江医院分院、西湖区中西医结合医院、杭州市拱墅区中医院、和睦医院，便利您的生活。工作之余寻找美食，小区周边有外婆家、KFC、上岛咖啡等。学校有杭州蓝孔雀幼儿园，莫干山路小学等。,,,,
